Date,Open,High,Low,Close,Volume,Change
2021-07-06,10005,10045,9990,10035,70319,
2021-07-07,10010,10010,9945,9960,7378,-0.007473841554558991
2021-07-08,9995,9995,9845,9845,2216,-0.011546184738955856
2021-07-09,9765,9765,9660,9750,3129,-0.00964956830878616
2021-07-12,9810,9820,9770,9805,4381,0.005641025641025532
2021-07-13,9875,9915,9855,9910,5164,0.010708822029576792
2021-07-14,9910,9910,9815,9885,4523,-0.0025227043390514403
2021-07-15,9905,9945,9850,9945,5134,0.006069802731411222
2021-07-16,9900,9900,9850,9885,4177,-0.006033182503770718
2021-07-19,9810,9815,9755,9780,4375,-0.01062215477996964
2021-07-20,9685,9770,9685,9765,104390,-0.0015337423312883347
2021-07-21,9790,9830,9725,9730,128077,-0.0035842293906810374
2021-07-22,9790,9835,9750,9810,3311,0.008221993833504637
2021-07-23,9885,9885,9800,9825,3932,0.001529051987767538
2021-07-26,9830,9830,9730,9730,6286,-0.009669211195928784
2021-07-27,9825,9825,9760,9770,2251,0.004110996916752319
2021-07-28,9740,9785,9670,9760,3499,-0.0010235414534288667
2021-07-29,9810,9810,9750,9785,3378,0.002561475409835978
2021-07-30,9735,9735,9635,9635,2307,-0.015329586101175297
2021-08-02,9665,9745,9620,9745,2588,0.011416709911779899
2021-08-03,9790,9810,9755,9805,1074,0.0061570035915854415
