Date,Open,High,Low,Close,Volume,Change
2020-12-08,10010,10450,9995,10375,1048978,
2020-12-09,10470,10585,10315,10330,775168,-0.00433734939759034
2020-12-10,10270,10270,10035,10215,278461,-0.011132623426911903
2020-12-11,10210,10220,9990,10035,449881,-0.017621145374449365
2020-12-14,10035,10385,10035,10385,165223,0.03487792725460892
2020-12-15,10460,10625,10400,10595,418493,0.020221473278767554
2020-12-16,10770,10870,10650,10785,527895,0.01793298725814063
2020-12-17,10865,10865,10560,10730,497866,-0.005099675475197074
2020-12-18,10770,11180,10730,11080,392843,0.032618825722273925
2020-12-21,11250,11900,11075,11700,817886,0.05595667870036092
2020-12-22,11920,11975,11570,11570,842614,-0.011111111111111072
2020-12-23,11550,11850,11440,11535,599122,-0.0030250648228176136
2020-12-24,11605,11775,11500,11605,304825,0.006068487212830487
2020-12-28,11875,11900,11560,11750,456384,0.012494614390349046
2020-12-29,11890,11890,11120,11190,1074048,-0.04765957446808511
2020-12-30,11395,11760,11230,11705,423626,0.04602323503127792
2021-01-04,12000,13055,11995,13015,1006268,0.11191798376762074
2021-01-05,13050,13320,12610,13240,1137313,0.017287744909719516
2021-01-06,13470,13640,12905,13060,1968305,-0.013595166163142047
2021-01-07,13345,13680,12995,13490,1264086,0.032924961715160794
2021-01-08,13725,14300,13380,13475,2553849,-0.0011119347664937385
2021-01-11,13755,13755,12950,13100,1754160,-0.0278293135435993
2021-01-12,13005,13485,12835,13345,843926,0.018702290076335837
2021-01-13,13495,13780,12975,13040,1919135,-0.02285500187336076
2021-01-14,13200,13200,12670,12745,1363328,-0.022622699386503076
2021-01-15,12800,12800,12365,12800,1424782,0.004315417810906164
2021-01-18,12780,12945,12505,12905,895957,0.008203125000000089
2021-01-19,12950,13175,12535,12535,1900128,-0.028671057729562133
2021-01-20,12760,13090,12615,13015,1413693,0.03829278021539695
2021-01-21,13075,13475,12895,13370,1383822,0.02727621974644645
2021-01-22,13440,13870,13380,13815,1604833,0.033283470456245245
2021-01-25,14000,14640,14000,14045,6886044,0.01664857039449874
2021-01-26,14340,14365,13550,13780,5027577,-0.018867924528301883
2021-01-27,13910,13915,13220,13610,3575800,-0.012336719883889735
2021-01-28,13340,13590,13060,13315,2576485,-0.02167523879500366
2021-01-29,13480,13625,12830,12830,2775964,-0.03642508449117532
2021-02-01,12830,13150,12755,12900,2858189,0.005455962587685104
2021-02-02,13120,13525,13010,13450,2509373,0.04263565891472876
2021-02-03,13555,13750,13455,13660,2201792,0.015613382899628325
2021-02-04,13700,13700,13085,13285,3269765,-0.027452415812591502
2021-02-05,13405,13490,13080,13110,2328257,-0.013172751223184065
2021-02-08,13135,13265,12755,13230,2190683,0.009153318077803174
2021-02-09,13260,13545,13260,13520,1565462,0.02191987906273618
2021-02-10,13565,13740,13495,13740,1650000,0.016272189349112454
2021-02-15,13775,14080,13775,14005,1883325,0.019286754002911133
2021-02-16,14075,14180,13990,14000,1841028,-0.000357015351660106
2021-02-17,14055,14055,13880,14015,1461551,0.001071428571428612
2021-02-18,14050,14180,13400,13580,3891698,-0.031038173385658174
2021-02-19,13570,13680,12840,13160,4193739,-0.030927835051546393
2021-02-22,13215,13245,12765,12765,2700177,-0.030015197568389107
2021-02-23,12600,12705,12350,12375,2678541,-0.03055229142185667
2021-02-24,12460,12615,11720,11795,3560738,-0.04686868686868684
2021-02-25,12100,12145,11600,11635,3075500,-0.013565069944891928
2021-02-26,11280,11450,11080,11440,2622440,-0.016759776536312887
2021-03-02,11955,12060,11635,11795,1799369,0.031031468531468542
2021-03-03,11720,11840,11550,11755,1223879,-0.003391267486222982
2021-03-04,11600,11710,11135,11170,2390998,-0.04976605699702252
2021-03-05,10970,11305,10710,11205,1661308,0.003133393017009878
2021-03-08,11400,11400,10545,10545,2304985,-0.058902275769745605
2021-03-09,10280,10595,9970,10295,2062775,-0.0237079184447605
2021-03-10,10750,10820,10490,10545,1116867,0.024283632831471502
2021-03-11,10555,10970,10555,10850,1444034,0.028923660502607973
2021-03-12,11165,11315,10795,10990,2124073,0.012903225806451646
2021-03-15,10990,11005,10460,10490,1835471,-0.04549590536851689
2021-03-16,10635,10760,10430,10530,1527830,0.0038131553860820677
2021-03-17,10535,10875,10480,10860,1289466,0.031339031339031376
2021-03-18,10935,11150,10930,11040,1200748,0.016574585635359185
2021-03-19,10760,10885,10540,10620,1545195,-0.03804347826086951
2021-03-22,10635,10825,10555,10720,875480,0.009416195856873921
2021-03-23,10760,10840,10210,10240,2194810,-0.04477611940298509
2021-03-24,10180,10335,9995,10055,1806263,-0.01806640625
2021-03-25,9970,10195,9845,10140,1707694,0.008453505718547971
2021-03-26,10175,10605,10140,10570,1428644,0.04240631163708097
2021-03-29,10585,10635,10405,10500,918918,-0.0066225165562914245
2021-03-30,10485,10645,10425,10555,1049497,0.005238095238095264
2021-03-31,10580,10630,10315,10415,1000961,-0.013263855992420637
2021-04-01,10520,10600,10495,10595,752142,0.01728276524243877
2021-04-02,10650,10915,10650,10910,878435,0.029731005191127924
2021-04-05,10910,10985,10900,10985,780379,0.006874427131072336
2021-04-06,11025,11115,10890,10915,854749,-0.006372325898953091
2021-04-07,11000,11035,10550,10650,1525461,-0.024278515803939582
2021-04-08,10670,10670,10490,10565,1024626,-0.007981220657277022
2021-04-09,10590,10620,10265,10325,1983644,-0.022716516800757258
2021-04-12,10400,10400,10070,10135,1953939,-0.01840193704600479
