Date,Open,High,Low,Close,Volume,Change
2018-12-27,3943,5120,3938,5121,21770416,
2018-12-28,5493,6434,5159,5974,33826015,0.16656902948642838
2019-01-02,6198,6425,5738,5945,7876973,-0.004854368932038833
2019-01-03,5914,5934,5355,5543,4523570,-0.06761984861227921
2019-01-04,5493,5669,5217,5641,4788990,0.017679956702146837
2019-01-07,5650,5738,5395,5543,2659297,-0.01737280624002835
2019-01-08,5513,5561,5198,5229,1897293,-0.05664802453545015
2019-01-09,5493,5659,5217,5258,3780836,0.005545993497800827
2019-01-10,5257,5257,4983,5062,1677695,-0.03727653100038042
2019-01-11,5002,5061,4894,4895,1394859,-0.03299091268273413
2019-01-14,4767,4933,4727,4773,937452,-0.024923391215526003
2019-01-15,4827,4860,4718,4729,906682,-0.009218520846427825
2019-01-16,4757,5041,4757,4954,1995435,0.04757876929583427
2019-01-17,4982,4982,4771,4773,713693,-0.036536132418247935
2019-01-18,4767,4879,4722,4792,646999,0.003980724910957578
2019-01-21,4836,4840,4704,4704,443792,-0.018363939899833093
2019-01-22,4664,4727,4580,4591,583063,-0.024022108843537393
2019-01-23,4625,4678,4532,4542,435958,-0.010673055979089519
2019-01-24,4542,4575,4428,4429,673932,-0.024878907970057207
2019-01-25,4384,4589,4384,4518,802415,0.02009482953262598
2019-01-28,4517,4590,4507,4513,460428,-0.0011066843736166065
2019-01-29,4513,4645,4438,4547,801657,0.0075337912696653575
2019-01-30,4565,4614,4531,4537,364126,-0.0021992522542335635
2019-01-31,4575,4575,4472,4488,318971,-0.010800088163985033
2019-02-01,4487,4512,4433,4449,289410,-0.008689839572192493
2019-02-07,4483,4487,4179,4351,355728,-0.02202742189256013
2019-02-08,4335,4478,4335,4424,296489,0.016777752240864086
2019-02-11,4473,4537,4360,4434,368022,0.0022603978300181904
2019-02-12,4414,4556,4414,4493,295482,0.01330626973387461
2019-02-13,4502,4570,4497,4552,311339,0.013131537947918881
2019-02-14,4615,4629,4487,4523,391433,-0.006370826010544839
2019-02-15,4522,4556,4477,4513,191160,-0.0022109219544550474
2019-02-18,4482,4506,4467,4469,201121,-0.00974961223133175
2019-02-19,4467,4502,4443,4469,196333,0.0
2019-02-20,4398,4477,4398,4459,268139,-0.0022376370552695812
2019-02-21,4443,4654,4434,4655,917443,0.04395604395604402
2019-02-22,4684,4963,4658,4773,3193069,0.025349087003222248
2019-02-25,4826,4874,4694,4733,604809,-0.008380473496752527
