Date,Open,High,Low,Close,Volume,Change
2021-04-09,10215,10215,10215,10215,0,
2021-04-12,10215,10215,10215,10215,3,0.0
2021-04-13,10295,10295,10295,10295,0,0.007831620166421915
2021-04-14,10210,10210,10210,10210,2,-0.00825643516270036
2021-04-15,10325,10325,10325,10325,0,0.011263467189030374
2021-04-16,10180,10180,10180,10180,0,-0.014043583535108928
2021-04-19,10110,10110,10110,10110,0,-0.006876227897838927
2021-04-20,10110,10110,10060,10060,12,-0.004945598417408492
2021-04-21,10170,10265,10170,10255,23,0.019383697813121215
2021-04-22,10270,10270,10270,10270,23,0.0014627011214041197
2021-04-23,10255,10255,10255,10255,20,-0.0014605647517039744
2021-04-26,10155,10155,10155,10155,0,-0.009751340809361242
2021-04-27,10150,10150,10150,10150,51,-0.000492368291482026
2021-04-28,10165,10165,10165,10165,0,0.001477832512315258
2021-04-29,10030,10030,10030,10030,1,-0.013280865715691093
2021-04-30,10290,10290,10290,10290,0,0.025922233300099684
2021-05-03,10445,10445,10445,10445,0,0.015063168124392678
2021-05-04,10365,10365,10365,10365,0,-0.0076591670655816735
2021-05-06,10400,10400,10400,10400,0,0.0033767486734201935
2021-05-07,10425,10425,10425,10425,0,0.0024038461538462563
2021-05-10,10500,10500,10500,10500,0,0.007194244604316502
2021-05-11,10685,10685,10685,10685,0,0.017619047619047645
2021-05-12,10575,10635,10575,10605,16,-0.0074871314927468235
2021-05-13,10645,10645,10630,10630,11,0.0023573785950024018
2021-05-14,10710,10730,10710,10730,21,0.00940733772342428
2021-05-17,10655,10655,10625,10625,2,-0.009785647716682222
2021-05-18,10635,10635,10635,10635,1,0.0009411764705882231
2021-05-20,10480,10560,10430,10430,25,-0.01927597555242122
2021-05-21,10445,10445,10375,10375,131,-0.005273250239693161
2021-05-24,10450,10450,10450,10450,0,0.0072289156626506035
2021-05-25,10305,10305,10305,10305,0,-0.013875598086124374
2021-05-26,10240,10240,10240,10240,0,-0.006307617661329479
2021-05-27,10240,10240,10240,10240,0,0.0
2021-05-28,10230,10230,10210,10210,4,-0.0029296875
2021-05-31,10280,10280,10280,10280,0,0.006856023506366382
2021-06-01,10085,10085,10085,10085,0,-0.018968871595330783
2021-06-02,10115,10115,10115,10115,0,0.0029747149231531544
2021-06-03,10185,10185,10185,10185,0,0.006920415224913601
2021-06-04,10260,10260,10260,10260,0,0.007363770250368162
2021-06-07,10295,10295,10295,10295,0,0.003411306042885087
2021-06-08,10340,10340,10340,10340,0,0.004371053909664857
2021-06-09,10330,10330,10330,10330,0,-0.0009671179883945502
2021-06-10,10305,10305,10305,10305,0,-0.002420135527589573
2021-06-11,10270,10270,10240,10240,7,-0.006307617661329479
2021-06-14,10240,10240,10240,10240,0,0.0
2021-06-15,10360,10360,10360,10360,0,0.01171875
2021-06-16,10400,10400,10400,10400,0,0.0038610038610038533
2021-06-17,10460,10460,10460,10460,11,0.005769230769230749
2021-06-18,10370,10370,10370,10370,0,-0.008604206500956058
2021-06-21,10475,10475,10475,10475,0,0.010125361620057838
2021-06-22,10510,10510,10510,10510,0,0.003341288782816143
2021-06-23,10440,10440,10375,10375,3,-0.012844909609895372
2021-06-24,10275,10275,10275,10275,1,-0.009638554216867434
2021-06-25,10175,10175,10175,10175,1,-0.009732360097323589
2021-06-28,10145,10145,10145,10145,0,-0.0029484029484029284
2021-06-29,10225,10225,10225,10225,0,0.007885657959586068
2021-06-30,10275,10275,10275,10275,0,0.004889975550122161
2021-07-01,10275,10275,10275,10275,0,0.0
2021-07-02,10515,10530,10515,10530,57,0.02481751824817513
2021-07-05,10645,10645,10645,10645,0,0.010921177587844166
2021-07-06,10690,10690,10690,10690,0,0.004227336777830049
2021-07-07,10770,10770,10770,10770,0,0.007483629560336658
2021-07-08,11025,11025,11025,11025,2,0.023676880222841312
2021-07-09,11080,11190,11075,11075,208,0.0045351473922903285
2021-07-12,10840,10840,10840,10840,300,-0.02121896162528214
2021-07-13,10790,10790,10745,10790,11,-0.004612546125461248
2021-07-14,10790,10790,10790,10790,0,0.0
2021-07-15,10665,10665,10665,10665,0,-0.011584800741427204
2021-07-16,10675,10675,10675,10675,55,0.0009376465072667983
2021-07-19,10895,10895,10895,10895,2,0.02060889929742382
2021-07-20,11035,11035,11035,11035,0,0.012849931161083017
2021-07-21,11090,11090,11090,11090,0,0.004984141368373329
2021-07-22,10900,10900,10900,10900,0,-0.017132551848512145
2021-07-23,10960,10960,10960,10960,0,0.005504587155963359
2021-07-26,11260,11310,11260,11310,2,0.03193430656934315
2021-07-27,11565,11565,11565,11565,1,0.022546419098143256
2021-07-28,11885,11885,11885,11885,0,0.027669693039342746
2021-07-29,11570,11570,11450,11450,83,-0.0366007572570467
2021-07-30,11765,11765,11765,11765,0,0.027510917030567628
2021-08-02,11735,11735,11630,11630,201,-0.011474713132171743
2021-08-03,11665,11665,11665,11665,1,0.003009458297506429
