Date,Open,High,Low,Close,Volume,Change
2021-07-13,19200,24450,16600,20700,37918531,
2021-07-14,21100,24300,20250,20450,16331069,-0.012077294685990392
2021-07-15,20350,20350,18350,18450,2691518,-0.097799511002445
2021-07-16,18450,20550,17900,18000,3572255,-0.024390243902439046
2021-07-19,17750,18450,17150,17500,1084801,-0.02777777777777779
2021-07-20,17150,17450,16750,16950,858698,-0.03142857142857147
2021-07-21,17550,21700,17500,21700,15121480,0.28023598820059004
2021-07-22,21300,24400,20900,22150,10330181,0.02073732718894017
2021-07-23,21850,25050,21800,23100,6872253,0.04288939051918739
2021-07-26,23500,23650,20700,21250,2024869,-0.0800865800865801
2021-07-27,20900,27000,20900,26200,12364160,0.2329411764705882
2021-07-28,25250,30650,24800,28000,16437159,0.06870229007633588
2021-07-29,27700,28850,26500,28200,3642009,0.0071428571428571175
2021-07-30,28150,28400,26150,26150,1523583,-0.07269503546099287
2021-08-02,25900,28300,25750,26100,2572050,-0.0019120458891013214
2021-08-03,26250,26800,24400,25000,1337507,-0.04214559386973182
