Date,Open,High,Low,Close,Volume,Change
2021-06-17,9970,9970,9920,9920,863,
2021-06-18,9905,9910,9905,9905,3,-0.0015120967741935054
2021-06-21,9920,9920,9895,9895,136,-0.001009591115598174
2021-06-22,9900,9930,9900,9920,4,0.002526528549772644
2021-06-23,9970,9970,9970,9970,111,0.00504032258064524
2021-06-24,9985,9985,9980,9980,11,0.0010030090270811698
2021-06-25,9970,9970,9940,9940,46,-0.004008016032064132
2021-06-28,9940,9940,9905,9905,37,-0.0035211267605633756
2021-06-29,9910,9910,9885,9885,166,-0.002019182231196348
2021-06-30,9895,9895,9890,9890,101,0.0005058168942841945
2021-07-01,9895,9910,9895,9905,511,0.0015166835187057082
2021-07-02,9905,9905,9870,9885,619,-0.002019182231196348
2021-07-05,9890,9905,9885,9885,332,0.0
2021-07-06,9895,9895,9875,9895,153,0.001011633788568611
2021-07-07,9900,9910,9900,9900,380,0.00050530570995444
2021-07-08,9920,9920,9900,9915,90,0.0015151515151514694
2021-07-09,9925,9925,9905,9905,53,-0.0010085728693898233
2021-07-12,9925,9930,9925,9930,122,0.0025239777889953796
2021-07-13,9950,9950,9925,9925,50,-0.000503524672708977
2021-07-14,9940,9955,9940,9940,1071,0.0015113350125943725
2021-07-15,9970,9970,9915,9950,565,0.001006036217303885
2021-07-16,9945,9960,9940,9955,74,0.0005025125628139726
2021-07-19,9945,9970,9935,9945,124,-0.001004520341536863
2021-07-20,9940,9960,9925,9960,95,0.0015082956259426794
2021-07-21,9955,9975,9955,9975,12,0.001506024096385561
2021-07-22,9945,9970,9945,9970,83,-0.0005012531328321135
2021-07-23,9990,9990,9990,9990,14,0.0020060180541625616
2021-07-26,10000,10020,9995,10020,176,0.0030030030030030463
2021-07-27,10015,10040,10015,10030,52,0.0009980039920158834
2021-07-28,10015,10035,10015,10030,9405,0.0
2021-07-29,10035,10035,10025,10025,36,-0.0004985044865404298
2021-07-30,10025,10035,10025,10035,26,0.0009975062344138586
2021-08-02,10035,10045,10035,10045,11018,0.0009965122072745913
2021-08-03,10045,10060,10045,10045,2039,0.0
