Date,Open,High,Low,Close,Volume,Change
2021-07-06,10050,10085,10050,10065,44359,
2021-07-07,10065,10065,9980,10005,9584,-0.005961251862891204
2021-07-08,10020,10020,9880,9880,2104,-0.012493753123438256
2021-07-09,9800,9800,9700,9790,2141,-0.009109311740890691
2021-07-12,9830,9835,9755,9780,3636,-0.0010214504596527396
2021-07-13,9845,9885,9820,9885,5200,0.010736196319018454
2021-07-14,9850,9850,9800,9835,4873,-0.005058168942842722
2021-07-15,9860,9900,9820,9900,5194,0.0066090493136756745
2021-07-16,9885,9920,9845,9895,4153,-0.0005050505050504528
2021-07-19,9840,9840,9775,9795,4705,-0.010106114199090466
2021-07-20,9715,9790,9715,9790,2408,-0.0005104645227156368
2021-07-21,9810,9875,9735,9740,21975,-0.005107252298263587
2021-07-22,9795,9805,9760,9780,5927,0.004106776180698102
2021-07-23,9830,9835,9780,9820,4111,0.004089979550102152
2021-07-26,9795,9815,9700,9700,25678,-0.012219959266802416
2021-07-27,9795,9830,9760,9795,6365,0.009793814432989656
2021-07-28,9750,9805,9715,9795,2652,0.0
2021-07-29,9820,9820,9780,9820,1967,0.002552322613578406
2021-07-30,9775,9775,9665,9665,2155,-0.015784114052953102
2021-08-02,9655,9820,9655,9820,2552,0.016037247801345078
2021-08-03,9810,9900,9805,9900,11494,0.008146639511201537
