Date,Open,High,Low,Close,Volume,Change
2021-06-03,10195,10215,10195,10215,9,
2021-06-04,10155,10155,10140,10140,92,-0.007342143906020504
2021-06-07,10235,10235,10235,10235,1,0.009368836291913318
2021-06-08,10265,10265,10265,10265,1,0.002931118710307823
2021-06-09,10300,10300,10300,10300,0,0.00340964442279601
2021-06-10,10420,10420,10420,10420,20,0.011650485436893288
2021-06-11,10645,10775,10645,10715,121,0.02831094049904026
2021-06-14,10875,10895,10875,10880,322,0.015398973401773208
2021-06-15,11070,11115,11055,11115,161,0.02159926470588225
2021-06-16,10610,10610,10585,10585,104,-0.047683310841205584
2021-06-17,10750,10750,10745,10745,22,0.015115729806329803
2021-06-18,10615,10615,10605,10605,9,-0.013029315960912058
2021-06-21,10605,10605,10605,10605,20,0.0
2021-06-22,10580,10580,10580,10580,1,-0.0023573785950024018
2021-06-23,10800,10800,10800,10800,1,0.020793950850661602
2021-06-24,10955,10955,10955,10955,0,0.014351851851851949
2021-06-25,11285,11285,11285,11285,1,0.03012323140118678
2021-06-28,11530,11535,11530,11535,100,0.02215330084182554
2021-06-29,11795,11800,11790,11800,14,0.02297355873428697
2021-06-30,12090,12250,12090,12170,170,0.031355932203389836
2021-07-01,12110,12195,12090,12195,118,0.0020542317173377622
2021-07-02,12035,12035,12035,12035,35,-0.013120131201312057
2021-07-05,12210,12210,12210,12210,0,0.014540922309929316
2021-07-06,12465,12465,12450,12450,2,0.019656019656019597
2021-07-07,12055,12055,12055,12055,34,-0.031726907630522105
2021-07-08,11725,11795,11725,11785,199,-0.022397345499792665
2021-07-09,12025,12025,12015,12015,2,0.01951633432329225
2021-07-12,12015,12015,12015,12015,5,0.0
2021-07-13,12260,12260,12260,12260,0,0.020391177694548457
2021-07-14,12205,12205,12205,12205,0,-0.004486133768352385
2021-07-15,12035,12035,12035,12035,0,-0.01392871773863169
2021-07-16,11890,11890,11890,11890,15,-0.012048192771084376
2021-07-19,12125,12125,12125,12125,0,0.019764507989907587
2021-07-20,12305,12305,12305,12305,20,0.014845360824742304
2021-07-21,12820,12820,12820,12820,0,0.041852905323039424
2021-07-22,12780,12780,12780,12780,1,-0.0031201248049922414
2021-07-23,13100,13125,13100,13125,18,0.02699530516431925
2021-07-26,13200,13200,13200,13200,0,0.005714285714285783
2021-07-27,13400,13400,13400,13400,0,0.015151515151515138
2021-07-28,12925,12925,12905,12905,6,-0.03694029850746272
2021-07-29,13010,13010,13010,13010,0,0.008136381247578539
2021-07-30,13055,13055,13055,13055,0,0.0034588777863182596
2021-08-02,13095,13095,13095,13095,0,0.003063960168517843
2021-08-03,13095,13095,13095,13095,0,0.0
