Date,Open,High,Low,Close,Volume,Change
2021-06-25,12250,15900,12050,15900,21065534,
2021-06-28,16550,20150,14950,18200,18274341,0.14465408805031443
2021-06-29,17500,18300,15350,15800,4734765,-0.13186813186813184
2021-06-30,15700,15800,14450,14950,2595909,-0.05379746835443033
2021-07-01,14800,15400,14150,14300,1165614,-0.04347826086956519
2021-07-02,14450,14700,13800,14200,1057289,-0.006993006993006978
2021-07-05,14150,14750,13900,14250,903162,0.0035211267605634866
2021-07-06,14250,14350,13600,13600,516917,-0.04561403508771933
2021-07-07,13600,13800,13100,13200,397604,-0.02941176470588236
2021-07-08,13250,13500,12900,13300,414101,0.007575757575757569
2021-07-09,13100,13250,12700,12850,359089,-0.03383458646616544
2021-07-12,13000,13200,12850,12950,180884,0.0077821011673151474
2021-07-13,12900,13600,12750,13100,375936,0.01158301158301156
2021-07-14,13100,13150,12800,13000,200437,-0.007633587786259555
2021-07-15,13050,13500,12950,13300,325492,0.023076923076922995
2021-07-16,13300,13500,12750,12750,308473,-0.041353383458646586
2021-07-19,12650,12700,12150,12200,316590,-0.04313725490196074
2021-07-20,12200,12400,12100,12400,160258,0.016393442622950838
2021-07-21,12500,14650,12350,13700,4050894,0.10483870967741926
2021-07-22,14250,15650,13650,13650,3935306,-0.0036496350364964014
2021-07-23,13700,13900,13150,13250,614850,-0.02930402930402931
2021-07-26,13550,15600,13500,15350,3740703,0.1584905660377358
2021-07-27,14950,15100,14150,14500,905692,-0.055374592833876246
2021-07-28,14550,18850,14550,17750,14733587,0.22413793103448265
2021-07-29,17300,19400,16800,17800,8435971,0.0028169014084507005
2021-07-30,17700,18650,17450,17950,2820911,0.008426966292134797
2021-08-02,17450,17800,16150,16150,1026502,-0.10027855153203347
2021-08-03,16300,16700,15950,16650,808995,0.030959752321981338
