Date,Open,High,Low,Close,Volume,Change
2021-07-16,57000,66700,56900,61000,18438286,
2021-07-19,63700,64800,59100,59100,6549493,-0.031147540983606503
2021-07-20,59300,60200,57100,58400,3464134,-0.011844331641285955
2021-07-21,59500,59700,57600,57800,1922552,-0.010273972602739767
2021-07-22,58000,58200,54900,55000,2468489,-0.04844290657439443
2021-07-23,55700,57200,55200,57000,2080670,0.036363636363636376
2021-07-26,57500,60200,57300,58900,2544895,0.03333333333333344
2021-07-27,58900,59000,57300,58000,1132791,-0.015280135823429575
2021-07-28,58000,58700,55900,56400,1257765,-0.02758620689655178
2021-07-29,56300,57100,55400,55800,891907,-0.010638297872340385
2021-07-30,55700,56700,54900,56400,927191,0.010752688172043001
2021-08-02,56800,57300,55100,55600,802171,-0.014184397163120588
2021-08-03,56200,58300,55400,58300,1809118,0.04856115107913661
