Date,Open,High,Low,Close,Volume,Change
2021-06-24,2320,2665,2320,2660,112451,
2021-06-25,3000,3000,2265,2330,29388,-0.12406015037593987
2021-06-28,2500,2500,2105,2160,8049,-0.07296137339055797
2021-06-29,2175,2395,2170,2245,3787,0.03935185185185186
2021-06-30,2270,2270,2050,2260,548,0.006681514476614803
2021-07-01,2245,2245,2220,2235,148,-0.011061946902654829
2021-07-02,2200,2555,2050,2050,2738,-0.08277404921700227
2021-07-05,2245,2245,2115,2115,325,0.03170731707317076
2021-07-06,2100,2100,2050,2095,1730,-0.009456264775413725
2021-07-07,2150,2150,2100,2145,327,0.023866348448687402
2021-07-08,2215,2395,2150,2165,6338,0.00932400932400923
2021-07-09,2060,2195,2050,2170,1507,0.002309468822170979
2021-07-12,2300,2300,2275,2275,510,0.048387096774193505
2021-07-13,2280,2280,2270,2270,205,-0.00219780219780219
2021-07-14,2300,2300,2300,2300,1,0.013215859030837107
2021-07-15,2300,2300,2280,2280,406,-0.008695652173912993
2021-07-16,2300,2300,2050,2245,2313,-0.015350877192982448
2021-07-19,2300,2300,2000,2195,605,-0.022271714922049046
2021-07-20,2145,2150,1885,2140,166,-0.02505694760820043
2021-07-21,2200,2200,2160,2160,2,0.009345794392523255
2021-07-22,2200,2200,2130,2135,162,-0.01157407407407407
2021-07-23,2200,2200,1815,2080,1262,-0.025761124121779888
2021-07-26,2190,2190,2140,2140,12,0.028846153846153744
2021-07-27,2140,2140,2095,2095,630,-0.0210280373831776
2021-07-28,2095,2145,2095,2125,2112,0.014319809069212486
2021-07-29,2125,2125,2095,2120,667,-0.0023529411764705577
2021-07-30,2120,2120,1905,2075,1598,-0.021226415094339646
2021-08-02,2075,2085,2000,2085,694,0.004819277108433662
2021-08-03,2200,2200,1840,2090,177,0.0023980815347721673
