Date,Open,High,Low,Close,Volume,Change
2021-06-17,4000,5200,4000,5200,1056451,
2021-06-18,6760,6760,6760,6760,170644,0.30000000000000004
2021-06-21,8780,8780,8700,8780,3594408,0.29881656804733736
2021-06-22,9500,11400,9450,11400,26493946,0.2984054669703873
2021-06-23,12000,12450,9890,9890,11927555,-0.13245614035087716
2021-06-24,9760,10850,9280,9390,7063658,-0.05055611729019216
2021-06-25,9770,10100,8820,8970,3803646,-0.04472843450479236
2021-06-28,8800,9410,8560,8800,2496388,-0.018952062430323324
2021-06-29,8850,9400,8630,8800,2336543,0.0
2021-06-30,8900,8930,8460,8530,860096,-0.030681818181818143
2021-07-01,8530,8800,8320,8450,1093632,-0.009378663540445475
2021-07-02,8450,8630,8190,8500,1185542,0.00591715976331364
2021-07-05,8530,8720,8410,8550,924913,0.00588235294117645
2021-07-06,8550,8720,8310,8720,702478,0.019883040935672502
2021-07-07,8480,8690,8360,8360,496793,-0.041284403669724745
2021-07-08,8130,8270,7860,7940,431265,-0.05023923444976075
2021-07-09,8000,8490,7650,8000,558005,0.007556675062972307
2021-07-12,7950,7960,7620,7620,255090,-0.04749999999999999
2021-07-13,7610,7760,7120,7210,435839,-0.0538057742782152
2021-07-14,7180,7250,6970,7050,246052,-0.02219140083217752
2021-07-15,7010,7660,6880,6980,997177,-0.009929078014184411
2021-07-16,7100,8150,6950,7390,3903883,0.05873925501432664
2021-07-19,7320,7390,7000,7000,609045,-0.05277401894451961
2021-07-20,6900,7380,6770,6910,1008937,-0.0128571428571429
2021-07-21,6950,7170,6850,6920,256816,0.0014471780028944004
2021-07-22,6990,7070,6830,6830,191268,-0.013005780346820761
2021-07-23,6770,6960,6650,6700,209154,-0.019033674963396807
2021-07-26,6650,7360,6640,6940,1258232,0.035820895522387985
2021-07-27,6910,7030,6700,6720,338080,-0.03170028818443804
2021-07-28,6760,6880,6660,6660,217873,-0.008928571428571397
2021-07-29,6710,6800,6660,6670,97698,0.0015015015015014122
2021-07-30,6660,6720,6520,6550,130975,-0.01799100449775115
2021-08-02,6620,6620,6220,6340,101514,-0.032061068702290085
2021-08-03,6340,7200,6330,6530,1011854,0.029968454258675115
