Date,Open,High,Low,Close,Volume,Change
2021-04-28,80000,90000,64600,65500,3583780,
2021-04-29,65300,69300,60400,62900,1176803,-0.03969465648854964
2021-04-30,64700,66200,58800,58800,589294,-0.06518282988871227
2021-05-03,58600,61500,58600,60900,230572,0.03571428571428581
2021-05-04,60200,60600,56100,58000,212142,-0.04761904761904767
2021-05-06,57000,58600,56900,57500,96995,-0.008620689655172376
2021-05-07,58000,65700,57600,61000,601764,0.0608695652173914
2021-05-10,62000,64800,61300,63900,237260,0.04754098360655745
2021-05-11,62000,62900,60000,61600,120884,-0.035993740219092296
2021-05-12,61800,63600,60000,62400,112945,0.01298701298701288
2021-05-13,60500,62000,59800,60500,100161,-0.03044871794871795
2021-05-14,61000,61500,59100,59400,86205,-0.018181818181818188
2021-05-17,58800,59000,57000,57000,72641,-0.04040404040404044
2021-05-18,57900,58000,56600,56900,53285,-0.0017543859649122862
2021-05-20,56900,59100,56700,58000,63292,0.019332161687170446
2021-05-21,58800,60500,58100,60500,68682,0.0431034482758621
2021-05-24,61200,61900,59200,61400,92224,0.014876033057851235
2021-05-25,62200,63100,61500,62000,106962,0.009771986970684043
2021-05-26,62000,62400,61000,61400,50926,-0.009677419354838679
2021-05-27,62000,63000,60800,62100,67772,0.01140065146579805
2021-05-28,60300,60900,58900,60600,196245,-0.024154589371980673
2021-05-31,60400,61000,59400,60400,40608,-0.0033003300330033403
2021-06-01,61000,61000,59700,60300,41632,-0.0016556291390728006
2021-06-02,60600,60900,60000,60100,46306,-0.0033167495854062867
2021-06-03,60000,60600,59600,60400,42944,0.004991680532445919
2021-06-04,60000,60600,59400,60100,28995,-0.004966887417218513
2021-06-07,60100,60200,59600,59800,28463,-0.004991680532445919
2021-06-08,59800,60500,59500,60000,43644,0.0033444816053511683
2021-06-09,60000,60200,59400,59900,33147,-0.0016666666666667052
2021-06-10,59900,60100,59300,59800,30738,-0.0016694490818029983
2021-06-11,59900,61000,59700,60100,50442,0.0050167224080268635
2021-06-14,60300,62000,59900,61100,68430,0.016638935108153063
2021-06-15,60900,62100,59600,61800,61150,0.011456628477905184
2021-06-16,62000,63100,61200,61500,76634,-0.004854368932038833
2021-06-17,61400,62000,60400,61500,39432,0.0
2021-06-18,61600,61900,61100,61600,33166,0.001626016260162677
2021-06-21,61600,61900,60900,61400,39935,-0.0032467532467532756
2021-06-22,61700,61700,60100,60500,35874,-0.014657980456026065
2021-06-23,61000,62200,60500,61600,40600,0.018181818181818077
2021-06-24,61700,65400,61200,64800,203280,0.051948051948051965
2021-06-25,65000,65200,63200,63400,65129,-0.021604938271604923
2021-06-28,63400,64400,63000,63000,46091,-0.006309148264984188
2021-06-29,63000,63800,62500,63200,31279,0.0031746031746031633
2021-06-30,63300,69400,63300,66200,240297,0.04746835443037978
2021-07-01,66300,71000,66300,70800,291667,0.06948640483383683
2021-07-02,71500,71500,69300,70400,102065,-0.005649717514124242
2021-07-05,70400,73500,69000,73000,112353,0.03693181818181812
2021-07-06,74000,75600,72900,73200,88405,0.00273972602739736
2021-07-07,73200,73200,69600,71800,50870,-0.01912568306010931
2021-07-08,71600,71600,67400,69600,125584,-0.03064066852367686
2021-07-09,69300,70400,66500,69900,81840,0.004310344827586299
2021-07-12,69500,70800,68400,69900,71067,0.0
2021-07-13,70700,72900,69700,72000,79250,0.030042918454935563
2021-07-14,72900,72900,69900,69900,58357,-0.029166666666666674
2021-07-15,69800,70900,68600,69300,40587,-0.008583690987124415
2021-07-16,69100,69700,68000,68300,42225,-0.01443001443001446
2021-07-19,68400,70700,68000,69500,38963,0.017569546120058455
2021-07-20,68200,70500,68100,68200,33974,-0.018705035971222972
2021-07-21,68900,69200,66000,67200,51036,-0.014662756598240456
2021-07-22,67200,68000,66000,66200,34339,-0.014880952380952328
2021-07-23,67100,69200,66300,68700,39662,0.03776435045317217
2021-07-26,69700,69900,68700,69700,33212,0.01455604075691408
2021-07-27,70700,71000,68000,69000,39637,-0.010043041606886627
2021-07-28,66500,69500,66000,69100,142738,0.0014492753623187582
2021-07-29,68200,74500,68200,74500,241591,0.07814761215629518
2021-07-30,75200,76300,73300,74400,177179,-0.0013422818791946067
2021-08-02,74000,77800,71000,76900,149248,0.03360215053763449
2021-08-03,76300,78000,74100,74200,91563,-0.03511053315994794
