Date,Open,High,Low,Close,Volume,Change
2021-06-23,10185,10195,10185,10195,254,
2021-06-24,10200,10205,10200,10200,236,0.0004904364884747991
2021-06-25,10235,10235,10230,10230,263,0.002941176470588225
2021-06-28,10240,10240,10240,10240,2,0.0009775171065493637
2021-06-29,10320,10320,10320,10320,0,0.0078125
2021-06-30,10390,10390,10390,10390,0,0.006782945736434121
2021-07-01,10380,10380,10380,10380,1,-0.0009624639076034613
2021-07-02,10350,10350,10350,10350,0,-0.0028901734104046506
2021-07-05,10475,10475,10475,10475,0,0.012077294685990392
2021-07-06,10475,10475,10475,10475,1,0.0
2021-07-07,10540,10540,10540,10540,0,0.006205250596658773
2021-07-08,10550,10550,10550,10550,2,0.000948766603415585
2021-07-09,10485,10485,10485,10485,0,-0.006161137440758302
2021-07-12,10560,10560,10560,10560,0,0.007153075822603716
2021-07-13,10600,10600,10600,10600,0,0.0037878787878788955
2021-07-14,10600,10600,10595,10595,75,-0.0004716981132075748
2021-07-15,10635,10635,10635,10635,0,0.003775365738555969
2021-07-16,10545,10545,10545,10545,0,-0.008462623413258097
2021-07-19,10425,10425,10425,10425,12,-0.011379800853485111
2021-07-20,10425,10425,10425,10425,0,0.0
2021-07-21,10475,10475,10475,10475,4,0.004796163069544335
2021-07-22,10575,10575,10575,10575,0,0.009546539379474916
2021-07-23,10680,10680,10680,10680,0,0.0099290780141843
2021-07-26,10765,10765,10765,10765,1,0.007958801498127333
2021-07-27,10765,10765,10765,10765,1,0.0
2021-07-28,10645,10660,10645,10660,10,-0.009753831862517437
2021-07-29,10680,10690,10680,10680,26,0.0018761726078799779
2021-07-30,10600,10600,10590,10590,5,-0.008426966292134797
2021-08-02,10710,10715,10710,10715,2,0.011803588290840494
2021-08-03,10670,10670,10660,10670,159,-0.0041997200186654204
